canonical_smiles,pert_id,dummy
CN(C)[C@H]1[C@@H]2C[C@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A72130500,1
CCC(=O)C1(CC(C)(C)OC1=O)Sc1nc2ccccc2[nH]1,BRD-A72163687,1
COc1ccc(cc1)N(C(C(=O)NCCc2ccccc2)c3cccs3)C(=O)CCl,BRD-A72180425,1
CCNC(=O)C1OC([C@@H](O)[C@H]1O)n1cnc2c(N)nc(NCCc3ccc(CCC(=O)NCCN)cc3)nc12,BRD-A72322024,1
CC(C)(C)C(O)/C=C/c1ccc2OCOc2c1,BRD-A72441487,1
O=C1NCN(c2ccccc2)C11CCN(CC2COc3ccccc3O2)CC1,BRD-A72483914,1
CCOC(=O)C1=C(CN2CCc3ccccc23)NC(=O)NC1c1ccc(F)cc1,BRD-A72498772,1
CCOC(=O)NCC(Cc1ccc(OCCc2nc(oc2C)c3ccccc3)cc1)NC(=CC(=O)c4ccc(cc4)C(F)(F)F)C,BRD-A72596465,1
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@]11CCC(C)OC1,BRD-A72666989,1
COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,BRD-A72703248,1
CC[C@H](C1OC(CC)(C[C@@H]1C)C1CC[C@](O)(CC)[C@H](C)O1)C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(O)=O,BRD-A72711497,1
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,BRD-A72758037,1
CCOC(=O)C1=C(CN2CCc3ccccc23)NC(=O)NC1c4cccc(c4)[N+](=O)[O-],BRD-A72796238,1
CC1CN(CC(C)O1)c2nc3ccccc3nc2SCC(=O)NCCc4ccccc4,BRD-A72837804,1
CC(C(O)=O)c1ccc(s1)C(=O)c1ccccc1,BRD-A72988804,1
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,BRD-A73368467,1
CC(=N)C(C#N)C(=O)COC(=O)c1cc(C)n(c1C)c2ccc(F)cc2,BRD-A73513677,1
CCOc1ccccc1C1N2CCCC2C(=O)N1c1ccc(Cl)cc1,BRD-A73558769,1
CC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,BRD-A73581086,1
CC(C)CC1C(=C(C)Nc2nc(SCc3cccc(C)c3)nn12)C(=O)Nc4ccccc4,BRD-A73594579,1
CCC(C(=O)NC/C=C\C=C(\C)/C(OC)C(C)C1OC(\C=C/C=C\C=C(\C)/C(=O)c2c(O)cc[nH]c2=O)C(O)C1O)C3(O)OC(\C=C/C=C\C)C(C)(C)C(O)C3O,BRD-A73605923,1
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,BRD-A73635141,1
NC(CCC(O)=O)C(=O)N1CCC[C@H]1B(O)O,BRD-A73680854,1
C[C@]12CCC3C(CC(=C)C4=CC(=O)C=C[C@]34C)C1CCC2=O,BRD-A73741725,1
CC1CCCN(C1)C(C(=O)Nc2ccc3OCCOc3c2)c4ccccc4,BRD-A73747855,1
COc1cccc2cc(oc12)C(=O)C3C(N(C(=O)C3=O)c4nc(C)c(C)s4)c5ccco5,BRD-A73847809,1
CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,BRD-A73859745,1
NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,BRD-A73908300,1
CC(C)C1NC(=O)C(NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O)C(C)OC(=O)c1ccc(C)c2oc3c(C)c(=O)c(N)c(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(NC4=O)C(C)C)c3nc12,BRD-A73909368,1
OC[C@H]1O[C@H]([C@@H](O)C1O)n1cnc2c(N[C@H]3CCC[C@@H]3O)ncnc12,BRD-A73929928,1
CN1c2ccccc2C(NCCCCCCC(=O)Nc2ccccc2N)c2ccc(Cl)cc2S1(=O)=O,BRD-A73972952,1
CCC(C)(N(Cc1cccs1)C(=O)c2ccccn2)C(=O)NC3CCCC3,BRD-A74134989,1
CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,BRD-A74269027,1
COc1cc(cc(OC)c1OC)C(=O)NCCC(=O)NC2CCCc3ccccc23,BRD-A74382794,1
CCC(CO)NCCNC(CC)CO,BRD-A74500471,1
CNC(C)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)Nc2ccc3ncccc3c2,BRD-A74608937,1
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,BRD-A74642112,1
CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12,BRD-A74667430,1
COC(Cc1nc2ccccc2s1)C(=O)O,BRD-A74699940,1
OC[C@H]1O[C@H](C(O)C1O)n1cnc2c(Nc3ccc(cc3)S(O)(=O)=O)ncnc12,BRD-A74767450,1
CC(C(C)c1ccc(O)cn1)C(N)C(=O)NC([C@H]2O[C@H]([C@@H](O)[C@H]2O)N3C=CC(=O)CC3=O)C(=O)O,BRD-A74771556,1
OC[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3cc(Cl)c(Cl)cc23,BRD-A74904029,1
Oc1ccc(cc1)C2COc3cc(O)ccc3C2,BRD-A74907996,1
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)c3ccccc3,BRD-A74975734,1
COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,BRD-A74980173,1
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC2(C)[C@]1(C)O,BRD-A74983348,1
OC1N2CCCCCC2=Nc2cccc(F)c12,BRD-A75106577,1
COc1cc2CCNC(C)c2cc1OC,BRD-A75140635,1
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)C(CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,BRD-A75144621,1
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO,BRD-A75172220,1
N=c1c2C(c3ccccc3)c3c(Oc2ccn1Cc1ccccc1)ccc1ccccc31,BRD-A75301702,1
CN(C)C1C2CC3C(O)c4c(Cl)ccc(O)c4C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,BRD-A75368507,1
CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,BRD-A75402480,1
COCC1OC(=O)c2coc3c2C1(C)C1=C(C2CCC(=O)C2(C)CC1OC(C)=O)C3=O,BRD-A75409952,1
COC1=CC(=O)OC(C1)/C=C/c2ccccc2,BRD-A75455249,1
C[C@@H]1CCC2C(C)(C)[C@H](O)CC[C@]2(C)[C@]31Cc4c(O3)c5CN([C@@H](CCC(=O)O)C(=O)O)C(=O)c5cc4O,BRD-A75471153,1
CC(C)C(NS(=O)(=O)c1ccc(cc1)c2ccc(Br)cc2)C(=O)O,BRD-A75478957,1
CC(N)C12CC3CC(CC(C3)C1)C2,BRD-A75479906,1
CCOC(=O)C1=C(C)N=c2s\c(=C/c3cc(Br)c(O)c(Br)c3)c(=O)n2C1c1ccc2OCOc2c1,BRD-A75517195,1
CN1C(C(=O)Nc2cc(C)on2)C(=O)c2ccccc2S1(=O)=O,BRD-A75552914,1
Fc1ccc(c(F)c1)-n1ncc2C(CCCc12)NC(=O)c1ccccc1,BRD-A75558199,1
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,BRD-A75726477,1
CC(=C)CN1CC[C@@]23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1c4[nH]c2ccccc12)ccc5O,BRD-A75769826,1
COc1cc(N=[N+]=[N-])c(I)cc1C(=O)NC1CCN(Cc2ccccc2)C1C,BRD-A75769921,1
Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,BRD-A75817871,1
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,BRD-A75850590,1
Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,BRD-A75919782,1
Cc1[nH]c2ccccc2c1C(Nc3cc(C)ccn3)c4ccc(Cl)cc4,BRD-A75931230,1
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,BRD-A75935363,1
CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,BRD-A76019558,1
CC1(C)Oc2ccc(C#N)cc2C(C1O)N3CCCC3=O,BRD-A76093993,1
CN(C)[C@H]1[C@@H]2C[C@@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(=O)NCNC(CCCCN)C(O)=O)C1=O,BRD-A76229785,1
CCCCCCC(=O)CCCCCC\C=C\C[C@H](O)[C@@H](O)C(N)(CO)C(O)=O,BRD-A76279427,1
Cc1ccc(NC(=O)C2CC3CCC2C3)cc1,BRD-A76463343,1
Cc1ccc(cc1C)N(C(C(=O)NC2CCCCC2)c3cccnc3)C(=O)CCl,BRD-A76490030,1
CCC1(O)CC2CN(C1)CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)C7C86CCN9CC=CC(CC)(C98)C(C(=O)OC)C7(O)C(=O)OC,BRD-A76528577,1
CCN1CCN(CC1)c1nc2ccccc2nc1C(C#N)C(=O)OC1CCCCC1,BRD-A76641868,1
COc1ccccc1CN2CC(CC2=O)C(=O)O,BRD-A76732176,1
CCCN1CCCC(C1)c1cccc(O)c1,BRD-A76934284,1
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,BRD-A76941896,1
CC(C)(O)C(O)COc1c2occc2cc3ccc(=O)oc13,BRD-A77050075,1
CNC(=O)[C@H]1O[C@H]([C@@H](O)C1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12,BRD-A77098556,1
SC(=S)OC1CC2CC1C1CCCC21,BRD-A77118605,1
CC(C)CCCC(C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1=CC3=O,BRD-A77144340,1
CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O,BRD-A77216878,1
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,BRD-A77291778,1
ClC(Cl)(Cl)C(NC(=O)C=Cc1ccccc1)NC(=S)Nc2cccc3cccnc23,BRD-A77299732,1
CCCCCCCCCCCCCCCC(=O)C1C(=O)OC(CO)C1=O,BRD-A77349281,1
Fc1ccc(cc1)C(=O)C(CN2CCOCC2)c3ccccc3,BRD-A77467113,1
CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C,BRD-A77577770,1
COC1OC(=O)C(CCC2(C)C(C)CCC3(C)C2CC(O)C(O)C43CO4)C1O,BRD-A77704559,1
N/N=C/1\N=NC=C2C=CC=CC12,BRD-A77722753,1
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A77824596,1
CN(C)C1CCc2c(C1)ccc(O)c2O,BRD-A77864279,1
COc1cc2C(CN(C)CCc2cc1Br)c1ccc(N)cc1,BRD-A78236793,1
CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c3ccnc4ccc(OC)cc34,BRD-A78295502,1
CN1C2CC[C@@H]1C[C@H](C2)OC(=O)[C@H](CO)c1ccccc1,BRD-A78303415,1
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,BRD-A78322124,1
COc1c(O)c2c(=O)cc3OCOc4cc(O)c5c(=O)c(OC)c(CC(C)O)c6c(c1CC(C)O)c2c3c4c56,BRD-A78360835,1
CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,BRD-A78377521,1
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O,BRD-A78391468,1
CN1CCOC(c2ccccc2)c2ccccc2C1,BRD-A78877355,1
COCC#CC1N(Cc2ccc(o2)[N+](=O)[O-])CCc3cc(OC)c(O)cc13,BRD-A78909648,1
CC(C)NC(C)C(O)COc1ccc(C)c2CCCc21,BRD-A78942461,1
CC(CCCC(C)(C)O)C1CCC2C1(C)CCC\C2=C/C=C1/CC(O)CCC1=C,BRD-A78971512,1
CN1CCCC1CCSc1ccc(O)cc1,BRD-A79052425,1
CNCC(O)c1ccccc1,BRD-A79058669,1
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26,BRD-A79067928,1
CN1[C@H]2CC[C@@H]1CC(C2)OC(=O)C1C=Nc2ccccc12,BRD-A79226577,1
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@@H]1OC(=O)C(=O)C1O,BRD-A79237180,1
CC(=O)OCC1=C(N2C(SC1)[C@H](N)C2=O)C(O)=O,BRD-A79314293,1
CCP(CC)(CC)=[Au]SC1CC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,BRD-A79465854,1
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,BRD-A79479878,1
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,BRD-A79672927,1
COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O,BRD-A79768653,1
CC12CC3CC(C)(C1)CC(N)(C3)C2,BRD-A79803969,1
Fc1cn(C2CCCO2)c(=O)[nH]c1=O,BRD-A79903587,1
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,BRD-A79981887,1
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,BRD-A80017228,1
CC(C)CC1N2C(=O)[C@](NC(=O)C3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(OC2(O)[C@@H]2CCCN2C1=O)C(C)C,BRD-A80151636,1
CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1,BRD-A80213327,1
NC(C(O)=O)c1ccc(C(O)=O)c(O)c1,BRD-A80383043,1
Cc1ccc(cc1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1,BRD-A80386041,1
C[C@@H]1C[C@H]2[C@@H](CC[C@@H]3C[C@@H](O)CC[C@@]32C)[C@]45O[C@@H]5[C@H](OC(=O)C)[C@@H](C14)c6ccc(=O)oc6,BRD-A80502530,1
C[C@H](NC(=O)CCC1CCC(=O)N1)c2ccccc2,BRD-A80536908,1
CC(=O)OC1CN2CC[C@H]1CC2,BRD-A80567352,1
OC(C(C(O)=O)C(=O)C(O)=O)C(O)=O,BRD-A80574334,1
OCC1OC(CC1O)n1cc(F)c(=O)[nH]c1=O,BRD-A80638690,1
CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc2cn(C)c3ccccc23)C(=O)NC(Cc4ccccn4)C(=O)O,BRD-A80641450,1
CC(C)C(=O)[C@@]12C(=O)C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,BRD-A80775386,1
CCCCC(O)(C(CN1CCOCC1)c2ccc(Cl)cc2)c3ccc(F)cc3,BRD-A80788753,1
NC1=NC(=O)C(O1)c1ccccc1,BRD-A80793822,1
CC1(C)S[C@H]2[C@H](NC(=O)C(C(O)=O)c3ccsc3)C(=O)N2[C@H]1C(O)=O,BRD-A80869209,1
Clc1ccc(cc1)C(OCCN1CCCCC1)c1ccccc1,BRD-A80908310,1
CCCCCCCCCCCCCCCC(=O)OCC(O)CO,BRD-A80928489,1
CC1C(=O)C(=O)C=C2C1=CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(CC[C@@]3(C)CC[C@@]12C)C(O)=O,BRD-A80960055,1
CCCCN1C(Nc2ccccc2C1=O)c1ccc(OC)c(COc2ccc(NC(C)=O)cc2)c1,BRD-A81045722,1
CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,BRD-A81177136,1
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1,BRD-A81233518,1
C[C@H]1[C@H]2[C@@H](CC1=O)C(=C)C[C@@H](OC(=O)/C(=C/CO)/COC(=O)/C(=C/CO)/C)C3[C@@H]2OC(=O)C3=C,BRD-A81282034,1
Cc1cccc(NC(=O)C2CC3CCC2C3)c1C,BRD-A81372523,1
C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CCOC1,BRD-A81377415,1
Fc1cccc(F)c1S(=O)(=O)NC2CCN(C2)S(=O)(=O)c3ccc4OCCOc4c3,BRD-A81389811,1
NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1ccc(Br)cc1)c1ccccc1,BRD-A81402010,1
COc1ccc(cc1COc1ccc(NC(C)=O)cc1)C1Nc2ccccc2C(=O)N1Cc1ccncc1,BRD-A81416315,1
NC(Cc1ccc(O)c(O)c1Cl)C(O)=O,BRD-A81472640,1
COc1ccc(cc1)/C(=N/N2C(Nc3ccccc3C2=O)c4ccccc4O)/C,BRD-A81530502,1
CCC1CCC2OC3(CC[C@@H](C)C(C[C@H](C)O)O3)[C@H](C)C(OC(=O)\C=C\[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@@](C)(O)[C@H](O)[C@@H](C)C\C=C\C=C\1)[C@H]2C,BRD-A81541225,1
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,BRD-A81585303,1
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,BRD-A81772229,1
CCN(CC)CCOC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,BRD-A81795050,1
CCNC(=O)C1OC(C(O)C1O)n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc23,BRD-A81866333,1
CO[C@H]1C2OP(O)(=O)OC[C@H]2O[C@H]1n1c(Sc2ccc(Cl)cc2)nc2c(N)ncnc12,BRD-A81936046,1
NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1cccc(Br)c1)c1ccccc1,BRD-A82096673,1
CCOC(=O)CCC(=O)Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12,BRD-A82197375,1
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,BRD-A82238138,1
CC(C)c1c(C(=O)Nc2ccccc2)c(c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)=O)-c1ccccc1,BRD-A82307304,1
CCCN(CCc1ccc(N)cc1)C1CCc2c(O)cccc2C1,BRD-A82323890,1
CCOC(=O)CN1C(=O)CC(C[C@@H](O)C2C[C@@H](C)C[C@H](C)C2=O)CC1=O,BRD-A82329351,1
Nc1nc(Cl)nc2n(cnc12)C3OC(CO)C(O)C3F,BRD-A82371568,1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,BRD-A82396632,1
CN(Cc1ccccc1)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)C4CCCN4C(=O)Nc5ccccc5[N+](=O)[O-],BRD-A82590476,1
CC1CCN(CN2CC(COc3ccccc3C)OC2=O)CC1,BRD-A82628254,1
Oc1ccc2CC3N(CC4CC4)CCC5(C6Oc1c25)C3(O)Cc7c6[nH]c8ccccc78,BRD-A82656074,1
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,BRD-A82892199,1
CCOC(=O)C1=C(C)N=c2s\c(=C/c3cc(Cl)c(OCC(O)=O)c(Cl)c3)c(=O)n2C1c1cccc(OC)c1,BRD-A82913781,1
O=Cc1ccc(cc1)N1CCN(CC1)[S+]([O-])(=O)c1ccc2NC(=O)Cc2c1,BRD-A82976242,1
NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](OC3O[C@H](CO)C(O)[C@H]3O)[C@H]1O,BRD-A83029311,1
CC(C)(C)NC(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@]12C,BRD-A83081521,1
Fc1cccc(c1)C(=O)C(CN1CCOCC1)c1ccccc1,BRD-A83124583,1
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31,BRD-A83237092,1
Brc1cc2OCOc2cc1C3Nc4ccccc4C5C=CCC53,BRD-A83255679,1
Oc1ccc2C3c4cc(O)c(O)cc4CC3(O)COc2c1,BRD-A83326220,1
CN(Cc1ccccc1)C(=O)C2CCCN(Cc3cccc(Cl)c3)C2,BRD-A83402799,1
CC(=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C)C,BRD-A83431637,1
CCS(=O)(=O)N(C)C1C(O)C(C)(C)Oc2ccc(C#N)cc12,BRD-A83695761,1
C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CCCCO1,BRD-A83706824,1
CCC(C)(N(Cc1ccco1)C(=O)c2ccccn2)C(=O)NC3CCCCC3,BRD-A83802330,1
COc1cc(ccc1O)C2Oc3cc(ccc3OC2CO)C4Oc5cc(O)cc(O)c5C(=O)C4O,BRD-A83815268,1
Oc1ccc2CC3N(CC4CC4)CCC5(C6Oc1c25)C3(O)CCC6=O,BRD-A83855350,1
CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4ccccc34,BRD-A83859836,1
CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(C)CC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C,BRD-A83892713,1
CCC1(NC(=O)N(C)C1=O)c1ccccc1,BRD-A83937277,1
Fc1cccc(F)c1S(=O)(=O)N2CCC(C2)NS(=O)(=O)c3ccc4OCCOc4c3,BRD-A83993876,1
CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,BRD-A84045418,1
CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C2(O)CCC1C5=CC(=O)OC5,BRD-A84066268,1
CSc1sc(C(=O)NN)c2CCCC(O)c12,BRD-A84098870,1
CS(=O)(=O)CCOC(=O)C1=CN(Cc2cccc(OC(F)(F)F)c2)C(C=C(CCCO)C=C1C(=O)OCCS(=O)(=O)C)c3ccc(CN4CCCC4)cc3,BRD-A84102390,1
CC(=O)OC1C(C[C@H]2C3CC[C@H]4C[C@H](OC(=O)C)C(CC4(C)[C@H]3CCC12C)[N+]5(C)CCCCC5)[N+]6(C)CCCCC6,BRD-A84134924,1
CN1C(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O,BRD-A84174393,1
NCC(CC(O)=O)c1ccc(Cl)cc1,BRD-A84174873,1
CC(=O)O[C@@H]1C2=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C,BRD-A84189516,1
COc1ccc2C3CCC4(C)C(O)[C@H](O)CC4C3CCc2c1,BRD-A84205515,1
C[C@H]1CCC\C=C\C2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1,BRD-A84228258,1
CC1CCc2c(C#N)c(NC(=O)c3cc4nc(cc(n4n3)C(F)(F)F)c5ccccc5)sc2C1,BRD-A84238007,1
CN(CC#CCN1CCCC(CO)C1)C(=O)C,BRD-A84280790,1
CC(N)[C@]12C[C@H]3C[C@H](C[C@@H](C3)C1)C2,BRD-A84282119,1
CC(CCCC(C)(C)O)C1CCC2\C(CCC[C@@]12C)=C/C=C1/CC(O)C[C@H](O)C1=C,BRD-A84327315,1
CCOC(=O)c1ncn-2c1C3CCCN3C(=O)c4cc(OC)ccc42,BRD-A84389091,1
CN1C2CCC1CC(C2)OC(=O)c1cc(C)cc(C)c1,BRD-A84389633,1
CSc1ccc(cc1)C2CN3CCCC3c4ccccc24,BRD-A84423900,1
Fc1ccc(c(F)c1)-n1ncc2C(CCCc12)NC(=O)c1cccs1,BRD-A84445767,1
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C,BRD-A84465106,1
Cc1cc(NC(=O)CS(=O)c2cn(Cc3cccc(Cl)c3)c3ccccc23)no1,BRD-A84475555,1
CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,BRD-A84481105,1
Clc1ccc(cc1)C2CCC(CC2)C3C(=O)C(=O)c4ccccc4C3=O,BRD-A84493640,1
CNCC(O)c1cc(F)c(OCc2ccccc2)c(OCc3ccccc3)c1F,BRD-A84524947,1
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,BRD-A84702196,1
Brc1ccc2NC(=O)C3(NNc4ccccc4O3)c2c1,BRD-A84909344,1
OC1c2ccccc2CCC\C1=C/C(O)=O,BRD-A85025557,1
OCC1OC(C(O)C1O)n2cnc3c(NC4CCCC4)ncnc23,BRD-A85234536,1
CCCN1CCCC2Cc3n[nH]cc3CC21,BRD-A85280935,1
S=C(NC1CCCCC1)N2CCC(CC2)C3C=NC=N3,BRD-A85424553,1
CS(=O)(=O)c1ccc(Cn2c3C(CC(O)=O)CCCc3c3cc(F)cc(F)c23)cc1,BRD-A85472596,1
CN1C2CCC1CC(C2)OC(=O)c1cc(Cl)cc(Cl)c1,BRD-A85587465,1
CCC1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)C(C2)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(C)=O)C1(O)C(=O)OC,BRD-A85648045,1
FC(F)(F)c1ccc(cc1)S(=O)(=O)NC2CCN(C2)C#N,BRD-A85712510,1
